GrLivArea,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,GarageSize,Remodel_binary,TotalIndoorSF,LotPercent,LivArea_sq,Log_LivArea,Remodel_Neighborhood,Remodel_Year,Remodel_Qual,Remodel_GrLiv,Remodel_TotSF,Remodel_Bath,Neighborhood_Num,SalePrice,Log_SalePrice
864,1S_1946newer,65.0,8125,5,7,1959,1959,0.0,403.0,0.0,461.0,864.0,864,0,0,0.0,0.0,1,0,3,1,5,0,1960.0,1.0,308.0,0,0,0,0,0,0,0,9,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,1728.0,0.10633846153846153,746496,6.761572768804055,,0,0,0,0.0,0,6,118000,11.6784399034478
1169,1S_1946newer,60.186766676200136,8076,6,6,1993,1994,112.0,705.0,0.0,455.0,1160.0,1169,0,0,0.0,1.0,2,0,3,1,6,1,1993.0,2.0,402.0,0,26,0,0,144,0,0,7,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,MnPrv,None,WD ,Normal,large,1,2329.0,0.14474987617632493,1366561,7.063903961472068,Gilbert,1993,6,1169,2329.0,2,19,183500,12.11996994647676
864,1S_1945older,67.0,5604,5,6,1925,1950,0.0,468.0,0.0,396.0,864.0,864,0,0,1.0,0.0,1,0,2,1,5,0,1925.0,0.0,0.0,0,0,96,0,0,0,0,4,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,N,FuseA,TA,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,1,1728.0,0.15417558886509636,746496,6.761572768804055,Edwards,1925,5,864,1728.0,1,7,98000,11.49272275765271
1636,2S_1946newer,112.07139639384567,15038,6,5,1996,1996,0.0,138.0,0.0,778.0,916.0,916,720,0,0.0,0.0,2,1,3,1,7,1,1996.0,2.0,386.0,168,84,0,0,0,0,0,11,2008,RL,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,2552.0,0.06091235536640511,2676496,7.400009517162692,,0,0,0,0.0,0,19,173000,12.061046873479915
912,1S_1946newer,65.0,7150,5,6,1962,1962,60.0,140.0,590.0,182.0,912.0,912,0,0,0.0,1.0,1,0,3,1,6,0,1962.0,1.0,252.0,0,0,0,0,0,0,0,10,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,1824.0,0.12755244755244755,831744,6.815639990074331,,0,0,0,0.0,0,1,123000,11.719939634354557
1376,1_2S_finished,79.0,9492,5,5,1941,1950,0.0,368.0,41.0,359.0,768.0,968,408,0,1.0,0.0,1,0,3,1,6,1,1941.0,1.0,240.0,0,0,0,0,0,0,0,4,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,1,2144.0,0.10198061525495154,1893376,7.226936018493289,NAmes,1941,5,1376,2144.0,1,6,105000,11.56171562913966
1337,1S_PUD,32.0,4500,6,5,1998,1998,443.0,1201.0,0.0,36.0,1237.0,1337,0,0,1.0,0.0,2,0,2,1,5,0,1998.0,2.0,405.0,0,199,0,0,0,0,0,3,2006,RM,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,2574.0,0.2971111111111111,1787569,7.198183577101943,,0,0,0,0.0,0,9,153500,11.941455846009388
1118,1_2S_finished,40.0,4400,6,8,1920,1950,0.0,0.0,0.0,648.0,648.0,734,384,0,0.0,0.0,1,0,2,1,6,0,1990.0,2.0,440.0,0,0,0,0,0,0,0,10,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,1,1766.0,0.1668181818181818,1249924,7.0192966537150445,OldTown,1920,6,1118,1766.0,1,12,116000,11.661345470088502
1575,1S_1946newer,92.0,10845,8,5,2003,2004,504.0,1149.0,0.0,454.0,1603.0,1575,0,0,1.0,0.0,2,0,2,1,7,1,2003.0,3.0,732.0,216,28,0,0,0,0,0,6,2008,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,3178.0,0.14522821576763487,2480625,7.362010551259734,NridgHt,2003,8,1575,3178.0,2,27,284000,12.556729517143344
1614,1S_1946newer,70.0,9926,7,5,2005,2006,210.0,1178.0,0.0,436.0,1614.0,1614,0,0,1.0,0.0,2,0,3,1,7,0,2005.0,3.0,878.0,100,38,0,0,0,0,0,5,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,3228.0,0.1626032641547451,2604996,7.3864708488298945,NridgHt,2005,7,1614,3228.0,2,27,245700,12.41186655850927
1299,1S_1946newer,91.0,11375,6,5,1954,1995,0.0,736.0,0.0,231.0,967.0,1299,0,0,0.0,0.0,1,0,3,1,6,1,1954.0,2.0,494.0,81,0,280,0,0,0,0,10,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,1,2266.0,0.11419780219780219,1687401,7.1693500166706,Sawyer,1954,6,1299,2266.0,1,1,150000,11.918390573078392
990,1S_1946newer,60.0,8070,4,5,1994,1995,0.0,588.0,0.0,402.0,990.0,990,0,0,1.0,0.0,1,0,3,1,5,0,1994.0,0.0,0.0,0,0,0,0,0,0,0,8,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,1,1980.0,0.12267657992565056,980100,6.897704943128636,CollgCr,1994,4,990,1980.0,1,16,123600,11.724805824005728
1692,2S_1946newer,69.58442799104515,9337,7,5,1997,1998,0.0,353.0,0.0,525.0,878.0,892,800,0,0.0,0.0,2,1,3,1,8,1,1997.0,2.0,513.0,0,39,0,0,0,0,0,4,2010,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,2570.0,0.095533897397451,2862864,7.433666540166168,CollgCr,1997,7,1692,2570.0,2,16,191000,12.160028707028768
1135,2S_1945older,60.0,7200,7,9,1936,2007,0.0,350.0,210.0,0.0,560.0,575,560,0,1.0,0.0,1,0,3,1,6,0,1971.0,2.0,576.0,256,0,0,0,0,0,0,4,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,None,MnPrv,None,WD ,Normal,large,1,1695.0,0.0798611111111111,1288225,7.034387929915503,SWISU,1936,7,1135,1695.0,1,17,155000,11.951180395901384
912,1S_1946newer,70.0,7535,5,7,1958,1985,0.0,111.0,279.0,522.0,912.0,912,0,0,0.0,1.0,1,0,2,1,5,0,1958.0,1.0,297.0,12,285,0,0,0,0,480,6,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Fa,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,MnWw,Shed,WD ,Normal,small,1,1824.0,0.12103516921035169,831744,6.815639990074331,NAmes,1958,5,912,1824.0,1,6,120000,11.695247021764184
1752,1_2S_finished,152.0,12134,8,7,1988,2005,0.0,427.0,0.0,132.0,559.0,1080,672,0,0.0,0.0,2,0,4,1,8,0,1988.0,2.0,492.0,325,12,0,0,0,0,0,6,2010,RL,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,Wood,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Basment,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,2311.0,0.08900609856601285,3069504,7.468513271496337,Gilbert,1988,8,1752,2311.0,2,19,164000,12.007621706806336
1728,duplex,55.0,12640,6,5,1976,1976,0.0,936.0,396.0,396.0,1728.0,1728,0,0,0.0,0.0,2,0,4,2,8,0,1976.0,2.0,574.0,40,0,0,0,0,0,0,7,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Gd,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,3456.0,0.13670886075949368,2985984,7.454719949364001,,0,0,0,0.0,0,9,150900,11.92437264475594
1630,2S_1946newer,62.0,7984,7,5,2004,2005,200.0,0.0,0.0,868.0,868.0,868,762,0,0.0,0.0,2,1,3,1,7,1,2004.0,2.0,436.0,120,48,0,0,0,0,0,9,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,2498.0,0.10871743486973948,2656900,7.396335293800808,Gilbert,2004,7,1630,2498.0,2,19,189500,12.15214430350462
1587,1S_1946newer,85.0,10667,6,6,1971,1971,302.0,838.0,0.0,749.0,1587.0,1587,0,0,0.0,0.0,2,0,3,1,7,1,1971.0,2.0,525.0,0,44,0,0,0,0,0,3,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,3174.0,0.14877660073122714,2518569,7.369600720526409,,0,0,0,0.0,0,6,167300,12.027543886974914
1520,splitlevel,80.0,9600,6,6,1955,1972,164.0,674.0,132.0,350.0,1156.0,1520,0,0,1.0,0.0,1,0,3,1,7,2,1955.0,1.0,364.0,0,0,189,0,0,0,0,3,2010,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,AsbShng,AsbShng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,LwQ,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Basment,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,1,2676.0,0.15833333333333333,2310400,7.326465613840322,NAmes,1955,6,1520,2676.0,1,6,153000,11.938193200374572
1981,2S_1946newer,127.30440172893148,17082,6,5,1978,1992,288.0,964.0,0.0,153.0,1117.0,1117,864,0,1.0,0.0,2,1,4,1,8,1,1978.0,2.0,522.0,336,104,0,0,0,0,0,5,2010,RL,Pave,None,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,3098.0,0.06539046950005854,3924361,7.591357046698551,ClearCr,1978,6,1981,3098.0,2,26,230000,12.345834587905332
1609,2S_1946newer,65.0,8453,6,5,1995,1995,38.0,362.0,0.0,392.0,754.0,754,855,0,0.0,0.0,2,1,3,1,6,0,1995.0,2.0,525.0,0,70,0,0,0,0,0,4,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2363.0,0.0891991009109192,2588881,7.3833681469923835,,0,0,0,0.0,0,20,182000,12.111761966058932
2268,2S_1945older,50.0,9000,8,9,1890,2002,0.0,0.0,0.0,346.0,346.0,1157,1111,0,0.0,0.0,3,0,3,1,7,0,2003.0,2.0,624.0,0,108,0,0,0,0,0,4,2010,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,Stone,Fa,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,N,None,None,None,WD ,Normal,large,1,2614.0,0.12855555555555556,5143824,7.7266536648476425,OldTown,1890,8,2268,2614.0,3,12,240000,12.388394202324127
1319,1S_1946newer,79.0,10634,5,6,1953,1953,0.0,428.0,180.0,0.0,608.0,1319,0,0,1.0,0.0,1,0,3,1,5,0,1953.0,1.0,270.0,66,0,0,0,0,0,0,11,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Min2,None,Attchd,Unf,TA,TA,Y,None,GdWo,None,WD ,Normal,small,0,1927.0,0.12403611058867782,1739761,7.1846291527173145,,0,0,0,0.0,0,6,123000,11.719939634354557
1646,1S_PUD,44.0,3842,8,5,2004,2005,174.0,1373.0,0.0,221.0,1594.0,1646,0,0,1.0,1.0,2,0,2,1,5,1,2004.0,2.0,482.0,128,53,0,0,155,0,0,1,2008,RM,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,3240.0,0.4284226965122332,2709316,7.406103381237015,Crawfor,2004,8,1646,3240.0,2,22,275000,12.524526376648708
1570,1S_1946newer,90.0,13200,6,6,1958,1958,187.0,958.0,0.0,437.0,1395.0,1570,0,0,1.0,0.0,1,0,3,1,5,1,1958.0,2.0,441.0,490,0,0,0,0,0,0,5,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2965.0,0.11893939393939394,2464900,7.358830898342354,,0,0,0,0.0,0,6,166800,12.024550768906783
1150,1S_1946newer,70.0,7000,5,4,1961,1961,0.0,781.0,0.0,369.0,1150.0,1150,0,0,0.0,0.0,1,0,3,1,6,0,1961.0,1.0,288.0,0,0,0,0,162,0,0,7,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,2300.0,0.16428571428571428,1322500,7.047517221357296,,0,0,0,0.0,0,6,146000,11.891361900690471
1981,1_2S_finished,65.0,7804,4,3,1928,1950,0.0,622.0,0.0,500.0,1122.0,1328,653,0,1.0,0.0,2,0,4,1,7,2,1981.0,2.0,576.0,431,44,0,0,0,0,0,12,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,TA,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,large,1,3103.0,0.17016914402870323,3924361,7.591357046698551,SWISU,1928,4,1981,3103.0,2,17,135000,11.813030057420567
708,1S_1945older,50.0,5330,4,7,1940,1950,0.0,280.0,0.0,140.0,420.0,708,0,0,0.0,0.0,1,0,2,1,5,0,1940.0,0.0,0.0,164,0,0,0,0,0,0,12,2009,RL,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,Fa,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,1,1128.0,0.13283302063789867,501264,6.56244409369372,BrkSide,1940,4,708,1128.0,1,10,82500,11.320553572322773
1430,splitlevel,62.0,7750,7,5,1999,2000,0.0,0.0,0.0,384.0,384.0,774,656,0,0.0,0.0,2,1,3,1,7,1,1999.0,2.0,400.0,0,0,0,0,0,0,0,3,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,1814.0,0.09987096774193549,2044900,7.265429723253953,Gilbert,1999,7,1430,1814.0,2,19,156000,11.957611286231677
1594,2Fam_conversion,63.0,11426,4,6,1910,1996,0.0,0.0,0.0,828.0,828.0,828,658,108,0.0,0.0,2,0,3,2,9,0,1910.0,0.0,0.0,0,172,109,0,0,0,0,6,2008,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Stone,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,None,None,None,None,N,None,None,None,WD ,Normal,small,1,2422.0,0.07246630491860669,2540836,7.374001859350161,OldTown,1910,4,1594,2422.0,2,12,118000,11.6784399034478
1548,2S_PUD,24.0,2308,6,6,1976,1976,0.0,556.0,0.0,248.0,804.0,804,744,0,1.0,0.0,2,1,3,1,7,1,1976.0,2.0,440.0,48,0,0,0,0,0,0,7,2007,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,2352.0,0.3483535528596187,2396304,7.344719054149673,,0,0,0,0.0,0,13,155000,11.951180395901384
693,1S_1945older,153.0,4118,4,4,1941,1950,0.0,0.0,0.0,693.0,693.0,693,0,0,0.0,0.0,1,0,2,1,4,0,1941.0,0.0,0.0,0,20,0,0,0,0,0,3,2006,RM,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Grav,Fa,N,FuseA,Fa,Typ,None,None,None,None,None,N,None,None,None,WD ,Normal,small,1,1386.0,0.1682855755220981,480249,6.541029999189903,OldTown,1941,4,693,1386.0,1,12,52500,10.868568448579715
1316,1_2S_finished,50.0,5500,5,7,1929,2001,0.0,234.0,692.0,0.0,926.0,926,0,390,1.0,0.0,1,0,3,1,6,0,1974.0,2.0,484.0,0,0,0,0,0,0,0,4,2010,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,1,2242.0,0.16836363636363635,1731856,7.182352111885263,OldTown,1929,5,1316,2242.0,1,12,130000,11.77528972943772
2060,2S_1946newer,65.24704584573206,8755,7,5,1999,1999,298.0,772.0,0.0,220.0,992.0,1022,1038,0,1.0,0.0,2,1,3,1,8,1,1999.0,2.0,390.0,0,0,0,168,0,0,0,6,2009,RL,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,RFn,TA,TA,Y,None,GdPrv,None,WD ,Normal,large,0,3052.0,0.11673329525985152,4243600,7.630461261783627,,0,0,0,0.0,0,19,214000,12.273731294003989
1382,2S_PUD,19.75670114643469,2651,7,5,2000,2000,0.0,641.0,0.0,32.0,673.0,673,709,0,1.0,0.0,2,1,3,1,6,0,2000.0,2.0,490.0,153,50,0,0,0,0,0,4,2006,FV,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,2055.0,0.25386646548472275,1909924,7.231287004327616,,0,0,0,0.0,0,18,165000,12.013700752882718
1440,1S_1946newer,82.0,9840,5,7,1959,1998,0.0,1053.0,0.0,195.0,1248.0,1440,0,0,1.0,0.0,2,0,2,1,7,0,1959.0,1.0,480.0,150,0,0,0,256,0,0,6,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,1,2688.0,0.14634146341463414,2073600,7.272398392570047,NAmes,1959,5,1440,2688.0,2,6,185000,12.128111104060462
1560,2S_1946newer,122.0,11911,6,5,2005,2005,0.0,0.0,0.0,684.0,684.0,684,876,0,0.0,0.0,2,1,3,1,6,1,2005.0,2.0,400.0,100,38,0,0,0,0,0,3,2009,RL,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,2244.0,0.057425908823776343,2433600,7.352441100243583,,0,0,0,0.0,0,19,174000,12.066810578196666
1620,1S_1946newer,74.4583934945413,9991,4,4,1976,1993,0.0,1116.0,0.0,165.0,1281.0,1620,0,0,1.0,0.0,2,0,3,1,8,1,1993.0,2.0,490.0,120,78,0,0,0,0,0,6,2009,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Min1,TA,Attchd,Unf,TA,TA,Y,None,GdWo,None,WD ,Normal,large,1,2901.0,0.16214593133820437,2624400,7.3901814282264295,Sawyer,1976,4,1620,2901.0,2,1,150000,11.918390573078392
