GrLivArea,MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,GarageSize,Remodel_binary,LotPercent,Neighborhood_Num,Remodel_Qual,Remodel_GrLiv,Remodel_Bath,Remodel_Kitch,SalePrice,Log_SalePrice
1680,duplex,85.70428637646131,5,6,1976,164.0,0.0,0.0,1680.0,1680.0,1680,0,0,0.0,0.0,2,0,4,2,8,0,1976.0,528.0,0,0,0,0,0,0,0,6,2007,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Feedr,RRAn,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.14608695652173914,23,0,0,0,,136905,11.827042533619087
1098,2S_1945older,63.0,7,8,1930,0.0,246.0,0.0,285.0,531.0,567,531,0,1.0,0.0,1,0,2,1,5,1,1930.0,216.0,0,0,0,0,0,0,0,6,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,small,1,0.14175,22,7,1098,1,TA,148500,11.908340237224891
998,1S_1946newer,67.07291977288277,4,7,1945,0.0,0.0,0.0,0.0,0.0,998,0,0,0.0,0.0,1,0,3,1,5,0,1952.0,460.0,0,0,140,0,0,0,0,5,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Fa,TA,Slab,None,None,None,None,None,GasA,TA,N,FuseA,TA,Min2,None,2Types,Unf,Fa,TA,Y,None,None,None,WD ,Normal,large,1,0.11088888888888888,1,4,998,1,TA,89500,11.401993904262946
1080,1S_1946newer,75.0,6,7,1958,135.0,570.0,0.0,510.0,1080.0,1080,0,0,0.0,0.0,1,0,3,1,5,0,1958.0,288.0,0,0,0,0,130,0,0,6,2008,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.11411665257819104,6,0,0,0,,136000,11.820410164718188
845,1S_1946newer,69.0,4,6,1982,0.0,565.0,0.0,280.0,845.0,845,0,0,1.0,0.0,1,0,2,1,4,0,1987.0,360.0,0,0,0,0,0,0,0,6,2007,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.11119884195288854,9,4,845,1,TA,129500,11.771436160121729
1734,1S_1946newer,78.0,7,5,2005,0.0,1300.0,0.0,434.0,1734.0,1734,0,0,1.0,0.0,2,0,3,1,7,0,2005.0,660.0,160,24,0,0,0,0,0,1,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.14890510948905109,16,0,0,0,,260000,12.468436909997664
1840,2S_1946newer,79.0,7,5,2001,0.0,666.0,0.0,278.0,944.0,944,896,0,1.0,0.0,2,1,3,1,6,0,2001.0,622.0,0,45,0,0,0,0,0,6,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.07600644122383253,16,0,0,0,,230000,12.345834587905332
1146,splitlevel,83.0,6,5,1963,379.0,580.0,0.0,503.0,1083.0,1146,0,0,0.0,1.0,1,0,3,1,6,1,1963.0,294.0,345,75,0,0,0,0,0,6,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.11252945797329143,6,0,0,0,,165000,12.013700752882718
1368,2S_1945older,60.0,6,7,1910,0.0,0.0,0.0,684.0,684.0,684,684,0,0.0,0.0,1,0,3,1,7,0,1930.0,216.0,0,158,0,0,0,0,0,10,2006,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,N,FuseA,TA,Typ,None,Detchd,Unf,TA,Fa,N,None,None,None,WD ,Normal,small,1,0.19,12,6,1368,1,TA,114504,11.648365035864051
1103,1S_1945older,50.0,6,6,1925,0.0,397.0,0.0,706.0,1103.0,1103,0,0,0.0,0.0,1,0,2,1,5,1,1976.0,440.0,166,120,0,0,0,0,0,7,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,large,1,0.18383333333333332,12,6,1103,1,Gd,110500,11.612770799939945
2872,1_2S_finished,85.0,8,5,1992,337.0,700.0,0.0,983.0,1683.0,2129,743,0,0.0,0.0,2,1,4,1,9,1,1992.0,541.0,0,33,0,0,0,0,0,4,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.19938190672410563,28,8,2872,2,Gd,285000,12.560244459250788
864,1S_1946newer,65.0,5,7,1959,0.0,403.0,0.0,461.0,864.0,864,0,0,0.0,0.0,1,0,3,1,5,0,1960.0,308.0,0,0,0,0,0,0,0,9,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.10633846153846153,6,0,0,0,,118000,11.6784399034478
1169,1S_1946newer,60.186766676200136,6,6,1993,112.0,705.0,0.0,455.0,1160.0,1169,0,0,0.0,1.0,2,0,3,1,6,1,1993.0,402.0,0,26,0,0,144,0,0,7,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,MnPrv,None,WD ,Normal,large,1,0.14474987617632493,19,6,1169,2,TA,183500,12.11996994647676
864,1S_1945older,67.0,5,6,1925,0.0,468.0,0.0,396.0,864.0,864,0,0,1.0,0.0,1,0,2,1,5,0,1925.0,0.0,0,0,96,0,0,0,0,4,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,N,FuseA,TA,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,1,0.15417558886509636,7,5,864,1,TA,98000,11.49272275765271
1636,2S_1946newer,112.07139639384567,6,5,1996,0.0,138.0,0.0,778.0,916.0,916,720,0,0.0,0.0,2,1,3,1,7,1,1996.0,386.0,168,84,0,0,0,0,0,11,2008,RL,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.06091235536640511,19,0,0,0,,173000,12.061046873479915
912,1S_1946newer,65.0,5,6,1962,60.0,140.0,590.0,182.0,912.0,912,0,0,0.0,1.0,1,0,3,1,6,0,1962.0,252.0,0,0,0,0,0,0,0,10,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.12755244755244755,1,0,0,0,,123000,11.719939634354557
1376,1_2S_finished,79.0,5,5,1941,0.0,368.0,41.0,359.0,768.0,968,408,0,1.0,0.0,1,0,3,1,6,1,1941.0,240.0,0,0,0,0,0,0,0,4,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,1,0.10198061525495154,6,5,1376,1,TA,105000,11.56171562913966
1337,1S_PUD,32.0,6,5,1998,443.0,1201.0,0.0,36.0,1237.0,1337,0,0,1.0,0.0,2,0,2,1,5,0,1998.0,405.0,0,199,0,0,0,0,0,3,2006,RM,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.2971111111111111,9,0,0,0,,153500,11.941455846009388
1118,1_2S_finished,40.0,6,8,1920,0.0,0.0,0.0,648.0,648.0,734,384,0,0.0,0.0,1,0,2,1,6,0,1990.0,440.0,0,0,0,0,0,0,0,10,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.1668181818181818,12,6,1118,1,TA,116000,11.661345470088502
1575,1S_1946newer,92.0,8,5,2003,504.0,1149.0,0.0,454.0,1603.0,1575,0,0,1.0,0.0,2,0,2,1,7,1,2003.0,732.0,216,28,0,0,0,0,0,6,2008,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.14522821576763487,27,8,1575,2,Gd,284000,12.556729517143344
1614,1S_1946newer,70.0,7,5,2005,210.0,1178.0,0.0,436.0,1614.0,1614,0,0,1.0,0.0,2,0,3,1,7,0,2005.0,878.0,100,38,0,0,0,0,0,5,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.1626032641547451,27,7,1614,2,Gd,245700,12.41186655850927
1299,1S_1946newer,91.0,6,5,1954,0.0,736.0,0.0,231.0,967.0,1299,0,0,0.0,0.0,1,0,3,1,6,1,1954.0,494.0,81,0,280,0,0,0,0,10,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.11419780219780219,1,6,1299,1,Gd,150000,11.918390573078392
990,1S_1946newer,60.0,4,5,1994,0.0,588.0,0.0,402.0,990.0,990,0,0,1.0,0.0,1,0,3,1,5,0,1994.0,0.0,0,0,0,0,0,0,0,8,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,1,0.12267657992565056,16,4,990,1,TA,123600,11.724805824005728
1692,2S_1946newer,69.58442799104515,7,5,1997,0.0,353.0,0.0,525.0,878.0,892,800,0,0.0,0.0,2,1,3,1,8,1,1997.0,513.0,0,39,0,0,0,0,0,4,2010,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.095533897397451,16,7,1692,2,TA,191000,12.160028707028768
1135,2S_1945older,60.0,7,9,1936,0.0,350.0,210.0,0.0,560.0,575,560,0,1.0,0.0,1,0,3,1,6,0,1971.0,576.0,256,0,0,0,0,0,0,4,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,None,MnPrv,None,WD ,Normal,large,1,0.0798611111111111,17,7,1135,1,Gd,155000,11.951180395901384
912,1S_1946newer,70.0,5,7,1958,0.0,111.0,279.0,522.0,912.0,912,0,0,0.0,1.0,1,0,2,1,5,0,1958.0,297.0,12,285,0,0,0,0,480,6,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Fa,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,MnWw,Shed,WD ,Normal,small,1,0.12103516921035169,6,5,912,1,TA,120000,11.695247021764184
1752,1_2S_finished,152.0,8,7,1988,0.0,427.0,0.0,132.0,559.0,1080,672,0,0.0,0.0,2,0,4,1,8,0,1988.0,492.0,325,12,0,0,0,0,0,6,2010,RL,Pave,None,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,Wood,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Basment,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.08900609856601285,19,8,1752,2,TA,164000,12.007621706806336
1728,duplex,55.0,6,5,1976,0.0,936.0,396.0,396.0,1728.0,1728,0,0,0.0,0.0,2,0,4,2,8,0,1976.0,574.0,40,0,0,0,0,0,0,7,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Gd,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.13670886075949368,9,0,0,0,,150900,11.92437264475594
1630,2S_1946newer,62.0,7,5,2004,200.0,0.0,0.0,868.0,868.0,868,762,0,0.0,0.0,2,1,3,1,7,1,2004.0,436.0,120,48,0,0,0,0,0,9,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.10871743486973948,19,7,1630,2,Gd,189500,12.15214430350462
1587,1S_1946newer,85.0,6,6,1971,302.0,838.0,0.0,749.0,1587.0,1587,0,0,0.0,0.0,2,0,3,1,7,1,1971.0,525.0,0,44,0,0,0,0,0,3,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.14877660073122714,6,0,0,0,,167300,12.027543886974914
1520,splitlevel,80.0,6,6,1955,164.0,674.0,132.0,350.0,1156.0,1520,0,0,1.0,0.0,1,0,3,1,7,2,1955.0,364.0,0,0,189,0,0,0,0,3,2010,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,AsbShng,AsbShng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,LwQ,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Basment,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,1,0.15833333333333333,6,6,1520,1,TA,153000,11.938193200374572
1981,2S_1946newer,127.30440172893148,6,5,1978,288.0,964.0,0.0,153.0,1117.0,1117,864,0,1.0,0.0,2,1,4,1,8,1,1978.0,522.0,336,104,0,0,0,0,0,5,2010,RL,Pave,None,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.06539046950005854,26,6,1981,2,Gd,230000,12.345834587905332
1609,2S_1946newer,65.0,6,5,1995,38.0,362.0,0.0,392.0,754.0,754,855,0,0.0,0.0,2,1,3,1,6,0,1995.0,525.0,0,70,0,0,0,0,0,4,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.0891991009109192,20,0,0,0,,182000,12.111761966058932
2268,2S_1945older,50.0,8,9,1890,0.0,0.0,0.0,346.0,346.0,1157,1111,0,0.0,0.0,3,0,3,1,7,0,2003.0,624.0,0,108,0,0,0,0,0,4,2010,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,Stone,Fa,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,N,None,None,None,WD ,Normal,large,1,0.12855555555555556,12,8,2268,3,Gd,240000,12.388394202324127
1319,1S_1946newer,79.0,5,6,1953,0.0,428.0,180.0,0.0,608.0,1319,0,0,1.0,0.0,1,0,3,1,5,0,1953.0,270.0,66,0,0,0,0,0,0,11,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Min2,None,Attchd,Unf,TA,TA,Y,None,GdWo,None,WD ,Normal,small,0,0.12403611058867782,6,0,0,0,,123000,11.719939634354557
1646,1S_PUD,44.0,8,5,2004,174.0,1373.0,0.0,221.0,1594.0,1646,0,0,1.0,1.0,2,0,2,1,5,1,2004.0,482.0,128,53,0,0,155,0,0,1,2008,RM,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.4284226965122332,22,8,1646,2,Gd,275000,12.524526376648708
1570,1S_1946newer,90.0,6,6,1958,187.0,958.0,0.0,437.0,1395.0,1570,0,0,1.0,0.0,1,0,3,1,5,1,1958.0,441.0,490,0,0,0,0,0,0,5,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.11893939393939394,6,0,0,0,,166800,12.024550768906783
1150,1S_1946newer,70.0,5,4,1961,0.0,781.0,0.0,369.0,1150.0,1150,0,0,0.0,0.0,1,0,3,1,6,0,1961.0,288.0,0,0,0,0,162,0,0,7,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.16428571428571428,6,0,0,0,,146000,11.891361900690471
1981,1_2S_finished,65.0,4,3,1928,0.0,622.0,0.0,500.0,1122.0,1328,653,0,1.0,0.0,2,0,4,1,7,2,1981.0,576.0,431,44,0,0,0,0,0,12,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Plywood,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,TA,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,large,1,0.17016914402870323,17,4,1981,2,Gd,135000,11.813030057420567
708,1S_1945older,50.0,4,7,1940,0.0,280.0,0.0,140.0,420.0,708,0,0,0.0,0.0,1,0,2,1,5,0,1940.0,0.0,164,0,0,0,0,0,0,12,2009,RL,Pave,None,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Fa,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,Fa,Typ,None,None,None,None,None,Y,None,None,None,WD ,Normal,small,1,0.13283302063789867,10,4,708,1,Fa,82500,11.320553572322773
1430,splitlevel,62.0,7,5,1999,0.0,0.0,0.0,384.0,384.0,774,656,0,0.0,0.0,2,1,3,1,7,1,1999.0,400.0,0,0,0,0,0,0,0,3,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.09987096774193549,19,7,1430,2,TA,156000,11.957611286231677
1594,2Fam_conversion,63.0,4,6,1910,0.0,0.0,0.0,828.0,828.0,828,658,108,0.0,0.0,2,0,3,2,9,0,1910.0,0.0,0,172,109,0,0,0,0,6,2008,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Stone,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,None,None,None,None,None,N,None,None,None,WD ,Normal,small,1,0.07246630491860669,12,4,1594,2,TA,118000,11.6784399034478
1548,2S_PUD,24.0,6,6,1976,0.0,556.0,0.0,248.0,804.0,804,744,0,1.0,0.0,2,1,3,1,7,1,1976.0,440.0,48,0,0,0,0,0,0,7,2007,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.3483535528596187,13,0,0,0,,155000,11.951180395901384
693,1S_1945older,153.0,4,4,1941,0.0,0.0,0.0,693.0,693.0,693,0,0,0.0,0.0,1,0,2,1,4,0,1941.0,0.0,0,20,0,0,0,0,0,3,2006,RM,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Grav,Fa,N,FuseA,Fa,Typ,None,None,None,None,None,N,None,None,None,WD ,Normal,small,1,0.1682855755220981,12,4,693,1,Fa,52500,10.868568448579715
